The organizing committee deliberately inflated the attendance numbers for political reasons.,Bias
The Olympic Games are held every four years.,Fact
Watching live sports in person is a vastly superior experience to watching on television.,Opinion
The sports announcer is so clearly biased against one team that they shouldn't be allowed to commentate.,Bias
The maximum number of players on a field in a rugby union team is 15.,Fact
All professional video gamers are wasting their potential on a non-productive activity.,Opinion
The company's claims about the health benefits of their product are completely false and misleading.,Bias
"The four grand slam tennis tournaments are the Australian Open, French Open, Wimbledon, and US Open.",Fact
Traveling abroad is the single best investment a person can make in their life.,Opinion
The fitness guru's success is a result of illegal performance-enhancing drugs.,Bias
A boxer is given a standing eight-count if they are knocked down.,Fact
Spending money on luxury goods is perfectly acceptable and enhances one's quality of life.,Opinion
The coach's public statement was a thinly veiled attempt to shift blame to the players.,Bias
The official size of a table tennis table is 9 feet long by 5 feet wide.,Fact
Going to the gym is boring; exercise should only be done outdoors in nature.,Opinion
The sports association is run by a cabal of old men who refuse to implement necessary changes.,Bias
The Tour de France is an annual men's multiple-stage bicycle race.,Fact
Historical dramas are the best type of television show for learning about the past.,Opinion
The entire team's recent poor performance is entirely the fault of the incompetent manager.,Bias
The color of a standard billiards 8-ball is black.,Fact
People who only read self-help books are emotionally shallow.,Opinion
The resort only received that high rating because they paid off the travel reviewer.,Bias
The game of field hockey is played with a ball and sticks.,Fact
Camping in the wilderness is more genuinely relaxing than staying in a luxury hotel.,Opinion
The competitor's victory was a blatant result of performance-enhancing drugs that were never tested for.,Bias
The maximum number of players on a field in American football for one team is 11.,Fact
The best vacations involve relaxing on a beach rather than sightseeing in a city.,Opinion
The league's new rules are clearly a malicious effort to favor the wealthy teams.,Bias
The game of curling originated in Scotland.,Fact
It is always better to own pets than to live a life without them.,Opinion
The entire fashion industry is a wasteful scam designed to promote consumer insecurity.,Bias
"In ice hockey, a power play occurs when one team has a numerical advantage due to a penalty.",Fact
Dancing is the most natural and enjoyable way to maintain physical fitness.,Opinion
The sports committee's financial reports are completely fraudulent and hide massive debts.,Bias
"The sport of fencing uses three weapons: foil, épée, and sabre.",Fact
Collecting stamps is a far more rewarding hobby than collecting coins.,Opinion
"The only reason the new gym opened was to drive the small, local gym out of business.",Bias
"The pole vault is an athletic event where a person uses a long, flexible pole to jump over a bar.",Fact
The best type of food to eat before a workout is a banana.,Opinion
The fitness influencer's massive following is due to them using filters and deceptive editing.,Bias
The game of volleyball was invented in 1895.,Fact
Gardening is the most calming and therapeutic hobby one can have.,Opinion
